左x,左y,右x,右y,右x-左x,右y-左y
7,2,0,0,-7,-2
9,2,1,0,-8,-2
10,2,2,0,-8,-2
10,2,3,0,-7,-2
11,3,4,0,-7,-3
11,3,5,0,-6,-3
13,2,6,0,-7,-2
14,1,7,0,-7,-1
14,1,8,0,-6,-1
16,1,9,0,-7,-1
16,1,10,0,-6,-1
16,1,11,0,-5,-1
17,2,12,0,-5,-2
18,2,13,0,-5,-2
20,1,14,0,-6,-1
21,1,15,0,-6,-1
21,1,16,0,-5,-1
21,1,17,0,-4,-1
23,1,18,0,-5,-1
24,1,19,0,-5,-1
26,1,20,0,-6,-1
26,1,21,0,-5,-1
26,1,22,0,-4,-1
28,0,23,0,-5,0
28,0,24,0,-4,0
28,0,25,0,-3,0
29,1,26,0,-3,-1
29,1,27,0,-2,-1
32,1,28,0,-4,-1
34,2,29,0,-5,-2
35,1,30,0,-5,-1
37,1,31,0,-6,-1
37,1,32,0,-5,-1
38,1,33,0,-5,-1
38,1,34,0,-4,-1
39,0,35,0,-4,0
41,1,36,0,-5,-1
41,1,37,0,-4,-1
44,1,38,0,-6,-1
44,1,39,0,-5,-1
47,1,40,0,-7,-1
47,1,41,0,-6,-1
47,1,42,0,-5,-1
47,1,43,0,-4,-1
49,0,44,0,-5,0
49,0,45,0,-4,0
50,0,46,0,-4,0
52,0,47,0,-5,0
53,1,48,0,-5,-1
54,2,49,0,-5,-2
55,1,50,0,-5,-1
55,1,51,0,-4,-1
56,0,52,0,-4,0
57,0,53,0,-4,0
57,0,54,0,-3,0
58,0,55,0,-3,0
60,1,56,0,-4,-1
60,1,57,0,-3,-1
62,0,58,0,-4,0
64,1,59,0,-5,-1
64,1,60,0,-4,-1
65,1,61,0,-4,-1
67,1,62,0,-5,-1
67,1,63,0,-4,-1
69,0,64,0,-5,0
71,1,65,0,-6,-1
71,1,66,0,-5,-1
72,0,67,0,-5,0
72,0,68,0,-4,0
74,1,69,0,-5,-1
74,1,70,0,-4,-1
74,1,71,0,-3,-1
76,1,72,0,-4,-1
76,1,73,0,-3,-1
78,0,74,0,-4,0
80,1,75,0,-5,-1
80,1,76,0,-4,-1
80,1,77,0,-3,-1
80,1,78,0,-2,-1
82,1,79,0,-3,-1
82,1,80,0,-2,-1
83,0,81,0,-2,0
85,0,82,0,-3,0
87,1,83,0,-4,-1
87,1,84,0,-3,-1
88,2,85,0,-3,-2
88,2,86,0,-2,-2
88,2,87,0,-1,-2
90,2,88,0,-2,-2
91,2,89,0,-2,-2
93,2,90,0,-3,-2
94,2,91,0,-3,-2
94,2,92,0,-2,-2
94,2,93,0,-1,-2
94,2,94,0,0,-2
95,3,95,0,0,-3
96,4,96,0,0,-4
97,5,97,0,0,-5
98,6,98,0,0,-6
99,7,99,0,0,-7
7,2,0,1,-7,-1
8,3,1,1,-7,-2
9,4,2,1,-7,-3
10,3,3,1,-7,-2
11,3,4,1,-7,-2
11,3,5,1,-6,-2
13,2,6,1,-7,-1
14,1,7,1,-7,0
14,1,8,1,-6,0
16,1,9,1,-7,0
16,1,10,1,-6,0
16,1,11,1,-5,0
17,2,12,1,-5,-1
18,2,13,1,-5,-1
20,1,14,1,-6,0
21,1,15,1,-6,0
21,1,16,1,-5,0
21,1,17,1,-4,0
23,1,18,1,-5,0
24,1,19,1,-5,0
26,1,20,1,-6,0
26,1,21,1,-5,0
28,0,22,1,-6,1
28,0,23,1,-5,1
28,0,24,1,-4,1
28,0,25,1,-3,1
29,1,26,1,-3,0
31,0,27,1,-4,1
32,1,28,1,-4,0
34,2,29,1,-5,-1
35,1,30,1,-5,0
37,1,31,1,-6,0
37,1,32,1,-5,0
38,1,33,1,-5,0
39,0,34,1,-5,1
40,0,35,1,-5,1
41,1,36,1,-5,0
43,0,37,1,-6,1
44,1,38,1,-6,0
46,0,39,1,-7,1
47,1,40,1,-7,0
47,1,41,1,-6,0
47,1,42,1,-5,0
49,0,43,1,-6,1
49,0,44,1,-5,1
50,0,45,1,-5,1
52,0,46,1,-6,1
52,0,47,1,-5,1
53,1,48,1,-5,0
54,2,49,1,-5,-1
55,1,50,1,-5,0
56,0,51,1,-5,1
57,0,52,1,-5,1
57,0,53,1,-4,1
58,0,54,1,-4,1
59,0,55,1,-4,1
60,1,56,1,-4,0
62,0,57,1,-5,1
63,0,58,1,-5,1
64,1,59,1,-5,0
64,1,60,1,-4,0
65,1,61,1,-4,0
67,1,62,1,-5,0
69,0,63,1,-6,1
69,0,64,1,-5,1
71,1,65,1,-6,0
72,0,66,1,-6,1
72,0,67,1,-5,1
72,0,68,1,-4,1
74,1,69,1,-5,0
74,1,70,1,-4,0
75,0,71,1,-4,1
76,1,72,1,-4,0
78,0,73,1,-5,1
79,0,74,1,-5,1
80,1,75,1,-5,0
80,1,76,1,-4,0
80,1,77,1,-3,0
80,1,78,1,-2,0
82,1,79,1,-3,0
83,0,80,1,-3,1
85,0,81,1,-4,1
86,0,82,1,-4,1
87,1,83,1,-4,0
88,2,84,1,-4,-1
88,2,85,1,-3,-1
88,2,86,1,-2,-1
89,3,87,1,-2,-2
90,2,88,1,-2,-1
92,3,89,1,-3,-2
92,3,90,1,-2,-2
94,2,91,1,-3,-1
94,2,92,1,-2,-1
94,2,93,1,-1,-1
95,3,94,1,-1,-2
96,4,95,1,-1,-3
96,4,96,1,0,-3
97,5,97,1,0,-4
98,6,98,1,0,-5
99,7,99,1,0,-6
7,2,0,2,-7,0
8,3,1,2,-7,-1
9,4,2,2,-7,-2
10,3,3,2,-7,-1
11,3,4,2,-7,-1
11,3,5,2,-6,-1
12,3,6,2,-6,-1
13,2,7,2,-6,0
14,1,8,2,-6,1
16,1,9,2,-7,1
16,1,10,2,-6,1
16,1,11,2,-5,1
17,2,12,2,-5,0
18,3,13,2,-5,-1
20,2,14,2,-6,0
21,1,15,2,-6,1
21,1,16,2,-5,1
21,1,17,2,-4,1
23,1,18,2,-5,1
24,1,19,2,-5,1
26,1,20,2,-6,1
26,1,21,2,-5,1
27,1,22,2,-5,1
27,1,23,2,-4,1
28,0,24,2,-4,2
29,1,25,2,-4,1
29,1,26,2,-3,1
30,1,27,2,-3,1
32,1,28,2,-4,1
34,2,29,2,-5,0
35,1,30,2,-5,1
36,2,31,2,-5,0
37,1,32,2,-5,1
38,1,33,2,-5,1
38,1,34,2,-4,1
40,1,35,2,-5,1
41,1,36,2,-5,1
42,1,37,2,-5,1
43,0,38,2,-5,2
45,1,39,2,-6,1
46,2,40,2,-6,0
47,1,41,2,-6,1
47,1,42,2,-5,1
48,1,43,2,-5,1
49,2,44,2,-5,0
51,2,45,2,-6,0
53,1,46,2,-7,1
53,1,47,2,-6,1
53,1,48,2,-5,1
54,2,49,2,-5,0
55,1,50,2,-5,1
55,1,51,2,-4,1
57,0,52,2,-5,2
58,1,53,2,-5,1
59,1,54,2,-5,1
60,1,55,2,-5,1
60,1,56,2,-4,1
61,2,57,2,-4,0
62,1,58,2,-4,1
64,1,59,2,-5,1
64,1,60,2,-4,1
66,2,61,2,-5,0
67,2,62,2,-5,0
68,1,63,2,-5,1
68,1,64,2,-4,1
70,2,65,2,-5,0
71,2,66,2,-5,0
73,1,67,2,-6,1
73,1,68,2,-5,1
74,2,69,2,-5,0
74,2,70,2,-4,0
75,1,71,2,-4,1
76,1,72,2,-4,1
78,0,73,2,-5,2
79,0,74,2,-5,2
80,1,75,2,-5,1
80,1,76,2,-4,1
80,1,77,2,-3,1
80,1,78,2,-2,1
82,1,79,2,-3,1
83,0,80,2,-3,2
85,1,81,2,-4,1
86,1,82,2,-4,1
87,1,83,2,-4,1
88,2,84,2,-4,0
89,3,85,2,-4,-1
89,3,86,2,-3,-1
89,3,87,2,-2,-1
89,3,88,2,-1,-1
91,4,89,2,-2,-2
92,3,90,2,-2,-1
94,2,91,2,-3,0
94,2,92,2,-2,0
94,2,93,2,-1,0
95,3,94,2,-1,-1
96,4,95,2,-1,-2
97,5,96,2,-1,-3
97,5,97,2,0,-3
98,6,98,2,0,-4
99,7,99,2,0,-5
7,2,0,3,-7,1
8,3,1,3,-7,0
9,4,2,3,-7,-1
9,4,3,3,-6,-1
10,4,4,3,-6,-1
11,3,5,3,-6,0
12,3,6,3,-6,0
13,2,7,3,-6,1
13,2,8,3,-5,1
15,2,9,3,-6,1
16,1,10,3,-6,2
17,2,11,3,-6,1
17,2,12,3,-5,1
18,3,13,3,-5,0
19,3,14,3,-5,0
20,2,15,3,-5,1
21,1,16,3,-5,2
21,1,17,3,-4,2
23,1,18,3,-5,2
24,1,19,3,-5,2
26,2,20,3,-6,1
26,2,21,3,-5,1
26,2,22,3,-4,1
27,1,23,3,-4,2
28,1,24,3,-4,2
30,2,25,3,-5,1
30,2,26,3,-4,1
31,2,27,3,-4,1
32,1,28,3,-4,2
34,2,29,3,-5,1
35,1,30,3,-5,2
36,2,31,3,-5,1
37,2,32,3,-5,1
37,2,33,3,-4,1
39,2,34,3,-5,1
40,2,35,3,-5,1
42,3,36,3,-6,0
43,2,37,3,-6,1
43,2,38,3,-5,1
45,2,39,3,-6,1
46,2,40,3,-6,1
46,2,41,3,-5,1
46,2,42,3,-4,1
47,2,43,3,-4,1
48,3,44,3,-4,0
50,4,45,3,-5,-1
52,3,46,3,-6,0
53,2,47,3,-6,1
53,2,48,3,-5,1
54,2,49,3,-5,1
56,2,50,3,-6,1
56,2,51,3,-5,1
57,2,52,3,-5,1
58,1,53,3,-5,2
59,1,54,3,-5,2
60,1,55,3,-5,2
61,2,56,3,-5,1
61,2,57,3,-4,1
63,2,58,3,-5,1
65,2,59,3,-6,1
65,2,60,3,-5,1
66,2,61,3,-5,1
67,3,62,3,-5,0
68,2,63,3,-5,1
69,2,64,3,-5,1
70,3,65,3,-5,0
70,3,66,3,-4,0
72,2,67,3,-5,1
73,1,68,3,-5,2
74,2,69,3,-5,1
74,2,70,3,-4,1
75,2,71,3,-4,1
76,3,72,3,-4,0
78,2,73,3,-5,1
80,1,74,3,-6,2
80,1,75,3,-5,2
80,1,76,3,-4,2
81,2,77,3,-4,1
81,2,78,3,-3,1
82,1,79,3,-3,2
84,1,80,3,-4,2
86,2,81,3,-5,1
87,2,82,3,-5,1
88,3,83,3,-5,0
88,3,84,3,-4,0
89,3,85,3,-4,0
90,4,86,3,-4,-1
90,4,87,3,-3,-1
90,4,88,3,-2,-1
91,4,89,3,-2,-1
91,4,90,3,-1,-1
93,4,91,3,-2,-1
95,3,92,3,-3,0
95,3,93,3,-2,0
96,4,94,3,-2,-1
96,4,95,3,-1,-1
97,5,96,3,-1,-2
97,5,97,3,0,-2
98,6,98,3,0,-3
99,7,99,3,0,-4
7,2,0,4,-7,2
8,3,1,4,-7,1
9,4,2,4,-7,0
9,4,3,4,-6,0
10,5,4,4,-6,-1
11,5,5,4,-6,-1
12,4,6,4,-6,0
13,4,7,4,-6,0
14,3,8,4,-6,1
16,4,9,4,-7,0
17,3,10,4,-7,1
17,3,11,4,-6,1
17,3,12,4,-5,1
18,3,13,4,-5,1
19,3,14,4,-5,1
20,2,15,4,-5,2
21,3,16,4,-5,1
22,3,17,4,-5,1
23,2,18,4,-5,2
23,2,19,4,-4,2
25,3,20,4,-5,1
26,2,21,4,-5,2
26,2,22,4,-4,2
27,3,23,4,-4,1
29,2,24,4,-5,2
30,2,25,4,-5,2
31,3,26,4,-5,1
32,3,27,4,-5,1
33,2,28,4,-5,2
34,2,29,4,-5,2
35,2,30,4,-5,2
36,2,31,4,-5,2
37,3,32,4,-5,1
38,3,33,4,-5,1
38,3,34,4,-4,1
39,3,35,4,-4,1
41,4,36,4,-5,0
42,4,37,4,-5,0
43,3,38,4,-5,1
44,3,39,4,-5,1
45,3,40,4,-5,1
45,3,41,4,-4,1
46,3,42,4,-4,1
47,2,43,4,-4,2
48,3,44,4,-4,1
50,4,45,4,-5,0
52,4,46,4,-6,0
53,3,47,4,-6,1
53,3,48,4,-5,1
54,2,49,4,-5,2
55,3,50,4,-5,1
56,2,51,4,-5,2
57,3,52,4,-5,1
59,2,53,4,-6,2
60,3,54,4,-6,1
60,3,55,4,-5,1
60,3,56,4,-4,1
61,2,57,4,-4,2
63,3,58,4,-5,1
64,3,59,4,-5,1
65,2,60,4,-5,2
66,2,61,4,-5,2
67,3,62,4,-5,1
68,2,63,4,-5,2
70,3,64,4,-6,1
70,3,65,4,-5,1
71,4,66,4,-5,0
72,3,67,4,-5,1
73,3,68,4,-5,1
74,3,69,4,-5,1
74,3,70,4,-4,1
74,3,71,4,-3,1
76,3,72,4,-4,1
78,4,73,4,-5,0
79,3,74,4,-5,1
79,3,75,4,-4,1
81,2,76,4,-5,2
82,3,77,4,-5,1
82,3,78,4,-4,1
83,2,79,4,-4,2
85,2,80,4,-5,2
86,2,81,4,-5,2
87,2,82,4,-5,2
88,3,83,4,-5,1
88,3,84,4,-4,1
89,4,85,4,-4,0
90,4,86,4,-4,0
90,4,87,4,-3,0
90,4,88,4,-2,0
91,5,89,4,-2,-1
92,5,90,4,-2,-1
92,5,91,4,-1,-1
94,5,92,4,-2,-1
96,5,93,4,-3,-1
97,5,94,4,-3,-1
97,5,95,4,-2,-1
97,5,96,4,-1,-1
97,5,97,4,0,-1
98,6,98,4,0,-2
99,7,99,4,0,-3
8,3,0,5,-8,2
9,4,1,5,-8,1
9,4,2,5,-7,1
9,4,3,5,-6,1
10,5,4,5,-6,0
11,6,5,5,-6,-1
12,5,6,5,-6,0
13,4,7,5,-6,1
13,4,8,5,-5,1
15,5,9,5,-6,0
17,4,10,5,-7,1
17,4,11,5,-6,1
17,4,12,5,-5,1
17,4,13,5,-4,1
18,4,14,5,-4,1
19,3,15,5,-4,2
21,3,16,5,-5,2
22,3,17,5,-5,2
24,3,18,5,-6,2
24,3,19,5,-5,2
25,3,20,5,-5,2
25,3,21,5,-4,2
25,3,22,5,-3,2
27,4,23,5,-4,1
28,4,24,5,-4,1
30,3,25,5,-5,2
31,4,26,5,-5,1
32,5,27,5,-5,0
34,4,28,5,-6,1
34,4,29,5,-5,1
35,3,30,5,-5,2
37,3,31,5,-6,2
37,3,32,5,-5,2
38,3,33,5,-5,2
39,4,34,5,-5,1
39,4,35,5,-4,1
40,5,36,5,-4,0
42,4,37,5,-5,1
44,4,38,5,-6,1
44,4,39,5,-5,1
45,4,40,5,-5,1
45,4,41,5,-4,1
45,4,42,5,-3,1
46,3,43,5,-3,2
48,3,44,5,-4,2
50,4,45,5,-5,1
52,4,46,5,-6,1
53,3,47,5,-6,2
53,3,48,5,-5,2
53,3,49,5,-4,2
55,4,50,5,-5,1
55,4,51,5,-4,1
57,3,52,5,-5,2
58,4,53,5,-5,1
60,3,54,5,-6,2
60,3,55,5,-5,2
60,3,56,5,-4,2
62,3,57,5,-5,2
63,3,58,5,-5,2
64,3,59,5,-5,2
65,4,60,5,-5,1
65,4,61,5,-4,1
67,5,62,5,-5,0
68,4,63,5,-5,1
69,5,64,5,-5,0
69,5,65,5,-4,0
71,4,66,5,-5,1
71,4,67,5,-4,1
73,4,68,5,-5,1
74,3,69,5,-5,2
74,3,70,5,-4,2
75,4,71,5,-4,1
77,4,72,5,-5,1
78,5,73,5,-5,0
80,4,74,5,-6,1
80,4,75,5,-5,1
81,3,76,5,-5,2
82,3,77,5,-5,2
83,4,78,5,-5,1
83,4,79,5,-4,1
84,3,80,5,-4,2
86,4,81,5,-5,1
88,4,82,5,-6,1
88,4,83,5,-5,1
88,4,84,5,-4,1
90,5,85,5,-5,0
90,5,86,5,-4,0
90,5,87,5,-3,0
91,5,88,5,-3,0
92,6,89,5,-3,-1
92,6,90,5,-2,-1
92,6,91,5,-1,-1
93,7,92,5,-1,-2
95,7,93,5,-2,-2
96,6,94,5,-2,-1
96,6,95,5,-1,-1
97,5,96,5,-1,0
97,5,97,5,0,0
98,6,98,5,0,-1
99,7,99,5,0,-2
7,5,0,6,-7,1
8,6,1,6,-7,0
8,6,2,6,-6,0
9,6,3,6,-6,0
10,5,4,6,-6,1
11,6,5,6,-6,0
12,5,6,6,-6,1
13,4,7,6,-6,2
13,4,8,6,-5,2
15,5,9,6,-6,1
16,5,10,6,-6,1
16,5,11,6,-5,1
16,5,12,6,-4,1
16,5,13,6,-3,1
18,4,14,6,-4,2
19,5,15,6,-4,1
20,4,16,6,-4,2
21,5,17,6,-4,1
23,5,18,6,-5,1
24,5,19,6,-5,1
25,4,20,6,-5,2
25,4,21,6,-4,2
25,4,22,6,-3,2
26,5,23,6,-3,1
28,6,24,6,-4,0
29,5,25,6,-4,1
31,4,26,6,-5,2
32,5,27,6,-5,1
34,5,28,6,-6,1
35,5,29,6,-6,1
36,5,30,6,-6,1
36,5,31,6,-5,1
37,4,32,6,-5,2
39,4,33,6,-6,2
40,5,34,6,-6,1
40,5,35,6,-5,1
40,5,36,6,-4,1
42,4,37,6,-5,2
43,5,38,6,-5,1
44,5,39,6,-5,1
44,5,40,6,-4,1
45,5,41,6,-4,1
46,5,42,6,-4,1
47,4,43,6,-4,2
47,4,44,6,-3,2
49,5,45,6,-4,1
51,6,46,6,-5,0
52,5,47,6,-5,1
53,5,48,6,-5,1
53,5,49,6,-4,1
54,5,50,6,-4,1
56,6,51,6,-5,0
57,5,52,6,-5,1
58,6,53,6,-5,0
59,5,54,6,-5,1
61,4,55,6,-6,2
61,4,56,6,-5,2
62,4,57,6,-5,2
63,5,58,6,-5,1
64,5,59,6,-5,1
66,6,60,6,-6,0
66,6,61,6,-5,0
67,5,62,6,-5,1
68,5,63,6,-5,1
69,6,64,6,-5,0
69,6,65,6,-4,0
70,5,66,6,-4,1
70,5,67,6,-3,1
72,5,68,6,-4,1
74,5,69,6,-5,1
75,4,70,6,-5,2
76,5,71,6,-5,1
77,5,72,6,-5,1
78,5,73,6,-5,1
80,4,74,6,-6,2
80,4,75,6,-5,2
81,4,76,6,-5,2
82,5,77,6,-5,1
83,5,78,6,-5,1
83,5,79,6,-4,1
85,5,80,6,-5,1
85,5,81,6,-4,1
87,6,82,6,-5,0
89,5,83,6,-6,1
89,5,84,6,-5,1
90,6,85,6,-5,0
90,6,86,6,-4,0
91,6,87,6,-4,0
92,6,88,6,-4,0
92,6,89,6,-3,0
92,6,90,6,-2,0
92,6,91,6,-1,0
93,7,92,6,-1,-1
94,8,93,6,-1,-2
95,7,94,6,-1,-1
96,6,95,6,-1,0
96,6,96,6,0,0
97,5,97,6,0,1
98,6,98,6,0,0
99,7,99,6,0,-1
7,5,0,7,-7,2
8,6,1,7,-7,1
8,6,2,7,-6,1
9,6,3,7,-6,1
9,6,4,7,-5,1
11,6,5,7,-6,1
12,5,6,7,-6,2
12,5,7,7,-5,2
13,4,8,7,-5,3
15,5,9,7,-6,2
16,5,10,7,-6,2
17,6,11,7,-6,1
17,6,12,7,-5,1
17,6,13,7,-4,1
17,6,14,7,-3,1
19,5,15,7,-4,2
21,6,16,7,-5,1
21,6,17,7,-4,1
22,6,18,7,-4,1
23,6,19,7,-4,1
24,5,20,7,-4,2
25,5,21,7,-4,2
26,5,22,7,-4,2
26,5,23,7,-3,2
28,6,24,7,-4,1
28,6,25,7,-3,1
30,5,26,7,-4,2
32,5,27,7,-5,2
34,6,28,7,-6,1
35,5,29,7,-6,2
36,5,30,7,-6,2
36,5,31,7,-5,2
37,5,32,7,-5,2
38,5,33,7,-5,2
39,6,34,7,-5,1
40,6,35,7,-5,1
41,6,36,7,-5,1
42,5,37,7,-5,2
43,5,38,7,-5,2
44,6,39,7,-5,1
45,6,40,7,-5,1
46,6,41,7,-5,1
47,6,42,7,-5,1
47,6,43,7,-4,1
48,6,44,7,-4,1
50,6,45,7,-5,1
52,7,46,7,-6,0
53,7,47,7,-6,0
53,7,48,7,-5,0
54,7,49,7,-5,0
55,6,50,7,-5,1
56,6,51,7,-5,1
56,6,52,7,-4,1
57,7,53,7,-4,0
59,6,54,7,-5,1
60,5,55,7,-5,2
60,5,56,7,-4,2
61,5,57,7,-4,2
63,5,58,7,-5,2
64,6,59,7,-5,1
65,7,60,7,-5,0
66,6,61,7,-5,1
67,5,62,7,-5,2
69,6,63,7,-6,1
69,6,64,7,-5,1
69,6,65,7,-4,1
70,7,66,7,-4,0
71,6,67,7,-4,1
72,5,68,7,-4,2
74,6,69,7,-5,1
74,6,70,7,-4,1
75,6,71,7,-4,1
77,7,72,7,-5,0
78,6,73,7,-5,1
80,6,74,7,-6,1
81,6,75,7,-6,1
81,6,76,7,-5,1
81,6,77,7,-4,1
82,6,78,7,-4,1
84,6,79,7,-5,1
86,6,80,7,-6,1
86,6,81,7,-5,1
87,6,82,7,-5,1
88,6,83,7,-5,1
90,6,84,7,-6,1
90,6,85,7,-5,1
90,6,86,7,-4,1
91,6,87,7,-4,1
92,6,88,7,-4,1
92,6,89,7,-3,1
92,6,90,7,-2,1
93,7,91,7,-2,0
93,7,92,7,-1,0
94,8,93,7,-1,-1
95,8,94,7,-1,-1
95,8,95,7,0,-1
96,7,96,7,0,0
96,7,97,7,1,0
97,7,98,7,1,0
99,7,99,7,0,0
6,7,0,8,-6,1
8,6,1,8,-7,2
9,7,2,8,-7,1
10,7,3,8,-7,1
10,7,4,8,-6,1
11,6,5,8,-6,2
12,5,6,8,-6,3
12,5,7,8,-5,3
13,6,8,8,-5,2
15,7,9,8,-6,1
16,6,10,8,-6,2
17,6,11,8,-6,2
17,6,12,8,-5,2
17,6,13,8,-4,2
17,6,14,8,-3,2
18,6,15,8,-3,2
20,7,16,8,-4,1
21,7,17,8,-4,1
23,8,18,8,-5,0
24,7,19,8,-5,1
25,7,20,8,-5,1
26,6,21,8,-5,2
27,7,22,8,-5,1
27,7,23,8,-4,1
28,7,24,8,-4,1
29,7,25,8,-4,1
31,6,26,8,-5,2
31,6,27,8,-4,2
33,7,28,8,-5,1
34,6,29,8,-5,2
35,6,30,8,-5,2
35,6,31,8,-4,2
37,7,32,8,-5,1
37,7,33,8,-4,1
39,7,34,8,-5,1
41,7,35,8,-6,1
41,7,36,8,-5,1
41,7,37,8,-4,1
43,7,38,8,-5,1
43,7,39,8,-4,1
45,6,40,8,-5,2
46,7,41,8,-5,1
46,7,42,8,-4,1
47,7,43,8,-4,1
48,7,44,8,-4,1
49,7,45,8,-4,1
51,8,46,8,-5,0
53,7,47,8,-6,1
53,7,48,8,-5,1
54,7,49,8,-5,1
55,6,50,8,-5,2
56,7,51,8,-5,1
56,7,52,8,-4,1
57,7,53,8,-4,1
58,8,54,8,-4,0
59,7,55,8,-4,1
60,6,56,8,-4,2
62,7,57,8,-5,1
62,7,58,8,-4,1
64,6,59,8,-5,2
65,7,60,8,-5,1
66,6,61,8,-5,2
67,7,62,8,-5,1
69,6,63,8,-6,2
69,6,64,8,-5,2
69,6,65,8,-4,2
70,7,66,8,-4,1
72,7,67,8,-5,1
72,7,68,8,-4,1
73,7,69,8,-4,1
74,6,70,8,-4,2
75,7,71,8,-4,1
77,7,72,8,-5,1
77,7,73,8,-4,1
79,8,74,8,-5,0
80,7,75,8,-5,1
80,7,76,8,-4,1
81,6,77,8,-4,2
82,6,78,8,-4,2
84,6,79,8,-5,2
85,7,80,8,-5,1
86,7,81,8,-5,1
87,7,82,8,-5,1
89,7,83,8,-6,1
89,7,84,8,-5,1
90,6,85,8,-5,2
90,6,86,8,-4,2
91,7,87,8,-4,1
92,6,88,8,-4,2
92,6,89,8,-3,2
93,7,90,8,-3,1
94,8,91,8,-3,0
94,8,92,8,-2,0
94,8,93,8,-1,0
95,8,94,8,-1,0
96,9,95,8,-1,-1
96,9,96,8,0,-1
97,9,97,8,0,-1
97,9,98,8,1,-1
98,8,99,8,1,0
5,8,0,9,-5,1
7,7,1,9,-6,2
9,7,2,9,-7,2
10,7,3,9,-7,2
10,7,4,9,-6,2
10,7,5,9,-5,2
12,7,6,9,-6,2
13,6,7,9,-6,3
13,6,8,9,-5,3
15,7,9,9,-6,2
16,8,10,9,-6,1
16,8,11,9,-5,1
16,8,12,9,-4,1
16,8,13,9,-3,1
18,8,14,9,-4,1
19,8,15,9,-4,1
21,8,16,9,-5,1
21,8,17,9,-4,1
23,8,18,9,-5,1
24,7,19,9,-5,2
25,7,20,9,-5,2
26,7,21,9,-5,2
27,7,22,9,-5,2
28,8,23,9,-5,1
28,8,24,9,-4,1
30,8,25,9,-5,1
31,7,26,9,-5,2
32,8,27,9,-5,1
33,8,28,9,-5,1
34,7,29,9,-5,2
35,7,30,9,-5,2
35,7,31,9,-4,2
37,7,32,9,-5,2
38,8,33,9,-5,1
39,8,34,9,-5,1
40,8,35,9,-5,1
41,7,36,9,-5,2
41,7,37,9,-4,2
43,7,38,9,-5,2
43,7,39,9,-4,2
45,6,40,9,-5,3
46,7,41,9,-5,2
47,8,42,9,-5,1
47,8,43,9,-4,1
48,8,44,9,-4,1
48,8,45,9,-3,1
50,9,46,9,-4,0
52,8,47,9,-5,1
53,8,48,9,-5,1
53,8,49,9,-4,1
54,8,50,9,-4,1
56,8,51,9,-5,1
57,8,52,9,-5,1
58,8,53,9,-5,1
58,8,54,9,-4,1
59,7,55,9,-4,2
60,7,56,9,-4,2
61,8,57,9,-4,1
62,8,58,9,-4,1
64,7,59,9,-5,2
66,8,60,9,-6,1
67,7,61,9,-6,2
67,7,62,9,-5,2
69,7,63,9,-6,2
70,8,64,9,-6,1
70,8,65,9,-5,1
70,8,66,9,-4,1
72,8,67,9,-5,1
72,8,68,9,-4,1
73,8,69,9,-4,1
75,8,70,9,-5,1
76,8,71,9,-5,1
76,8,72,9,-4,1
77,7,73,9,-4,2
79,8,74,9,-5,1
80,7,75,9,-5,2
80,7,76,9,-4,2
80,7,77,9,-3,2
81,8,78,9,-3,1
83,7,79,9,-4,2
84,8,80,9,-4,1
85,8,81,9,-4,1
87,8,82,9,-5,1
88,8,83,9,-5,1
89,8,84,9,-5,1
90,7,85,9,-5,2
91,8,86,9,-5,1
92,8,87,9,-5,1
93,8,88,9,-5,1
93,8,89,9,-4,1
94,9,90,9,-4,0
95,10,91,9,-4,-1
95,10,92,9,-3,-1
95,10,93,9,-2,-1
96,9,94,9,-2,0
97,10,95,9,-2,-1
97,10,96,9,-1,-1
97,10,97,9,0,-1
97,10,98,9,1,-1
99,10,99,9,0,-1
4,9,0,10,-4,1
6,8,1,10,-5,2
8,9,2,10,-6,1
10,9,3,10,-7,1
11,9,4,10,-7,1
11,9,5,10,-6,1
13,8,6,10,-7,2
13,8,7,10,-6,2
13,8,8,10,-5,2
14,8,9,10,-5,2
15,9,10,10,-5,1
16,9,11,10,-5,1
16,9,12,10,-4,1
17,10,13,10,-4,0
18,9,14,10,-4,1
19,9,15,10,-4,1
21,10,16,10,-5,0
22,10,17,10,-5,0
23,9,18,10,-5,1
24,8,19,10,-5,2
26,8,20,10,-6,2
26,8,21,10,-5,2
27,8,22,10,-5,2
28,9,23,10,-5,1
28,9,24,10,-4,1
30,8,25,10,-5,2
31,8,26,10,-5,2
32,8,27,10,-5,2
33,9,28,10,-5,1
33,9,29,10,-4,1
34,9,30,10,-4,1
36,8,31,10,-5,2
37,8,32,10,-5,2
38,9,33,10,-5,1
40,9,34,10,-6,1
40,9,35,10,-5,1
42,9,36,10,-6,1
42,9,37,10,-5,1
42,9,38,10,-4,1
43,8,39,10,-4,2
44,7,40,10,-4,3
45,8,41,10,-4,2
47,8,42,10,-5,2
47,8,43,10,-4,2
48,8,44,10,-4,2
48,8,45,10,-3,2
50,9,46,10,-4,1
51,9,47,10,-4,1
52,9,48,10,-4,1
53,9,49,10,-4,1
54,9,50,10,-4,1
55,9,51,10,-4,1
57,8,52,10,-5,2
58,8,53,10,-5,2
59,9,54,10,-5,1
59,9,55,10,-4,1
60,8,56,10,-4,2
61,8,57,10,-4,2
63,9,58,10,-5,1
64,9,59,10,-5,1
66,8,60,10,-6,2
67,8,61,10,-6,2
68,8,62,10,-6,2
